group,term,SOA-2007,PA-2008,SOA-2008,PA-2009,RTC-2009,SP-2009,SOA-2009,PA-2010,SP-2010,SOA-2010,SP-2011,SOA-2011,PA-2012,PUBA-2012,RTC-2012,SP-2012,SOA-2012,PA-2013,SP-2013,SOA-2013,SOA-2014,PA-2015,SOA-2015,USPSTF-2016,IPA-2016,PA-2016,SOA-2016,RTC-2017,SP-2017,SOA-2017,PA-2018,RTC-2018,SOA-2018,SP-2019,SOA-2019,PA-2020,SOA-2020,RTC-2021,SOA-2021,PA-2022,RTC-2022,SOA-2022,RTC-2023,SP-2023,SOA-2023,SP-2026-DRAFT
"People, participation, equity",community,6.869704602702084,4.623208506703652,0.0,21.497218007081436,20.014556040756915,22.06658351722153,5.05050505050505,23.05159165751921,27.52798678656634,7.083156254426973,19.936639720340835,18.983644859813083,18.64194693429352,13.603459165330612,23.184523042839846,16.8322745289678,17.908309455587393,18.018791024925996,25.894044369794948,15.497201894102455,12.905787749429166,20.117110320796062,10.830324909747292,11.684802453808514,23.091456161220346,20.74688796680498,9.50344499881207,25.050276964329814,20.894966588741543,11.865412323078226,23.442261709409724,21.321961620469082,8.857395925597874,49.784929106260954,27.291008330939384,24.047219995627778,6.2441461130190445,35.16935396602099,11.655011655011656,24.010633280452772,26.587739540483597,4.3114598603087,26.483947955962737,33.061130029424405,12.5752268031977,10.148187998239349
"People, participation, equity",stakeholder(s),0.0,13.869625520110958,0.0,3.7936267071320184,3.1841339155749635,4.797083373309028,0.0,3.2930845225027445,3.0586651985073714,0.0,1.6386279222197948,1.4602803738317756,1.7875839526034885,5.344216100665598,2.8336639274582036,1.6289297931259161,1.1938872970391594,2.574113003560856,0.6998390370214851,0.8609556607834696,0.9927529038022436,2.5146387900995077,0.9025270758122743,4.381800920178193,4.898187670561892,3.36436021083324,0.7919537499010058,13.054369685636665,2.4825702877712725,0.8475294516484448,2.813071405129167,2.1321961620469083,0.9841551028442083,6.372470925601402,0.7181844297615628,1.4574072724622895,1.0406910188365075,2.9758684125094685,0.9712509712509713,1.7150452343180553,3.2607605096819507,0.8622919720617401,2.1556701824620834,1.4877508513240982,0.8982304859426928,0.9781386022399374
"People, participation, equity",self-advoca*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166312508853944,0.0,1.4602803738317756,0.25536913608621264,0.48583782733323616,1.0304232463484377,0.5429765977086388,1.1938872970391594,0.4290188339268094,0.46655935801432336,0.8609556607834696,1.9855058076044871,0.7184682257427165,1.8050541516245486,0.0,0.0,0.56072670180554,1.5839074998020115,1.7641040115725222,0.6206425719428181,0.8475294516484448,0.4688452341881945,0.21321961620469082,0.9841551028442083,3.186235462800701,0.7181844297615628,0.3643518181155724,2.081382037673015,1.0821339681852613,0.9712509712509713,0.8575226171590277,2.2574495836259656,0.8622919720617401,1.3857879744399106,0.0,0.8982304859426928,0.0
"People, participation, equity",lived experience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643518181155724,0.0,0.2705334920463153,0.0,0.8575226171590277,0.0,0.0,0.30795288320886904,1.322445201176976,0.0,0.6113366263999608
"People, participation, equity",family / caregiver / parent,27.478818410808337,9.246417013407305,45.8341821144836,12.645422357106728,44.12299854439593,48.930250407752084,58.92255892255892,17.563117453347967,40.3743806202973,38.24904377390565,38.234651518461874,33.58644859813084,17.109732117776243,6.801729582665306,65.94708776630002,28.234783080849216,66.85768863419294,20.59290402848685,21.461730468658875,34.438226431338784,77.434726496575,14.010130401982972,59.5667870036101,9.493901993719419,20.292491778042127,17.38252775597174,44.34940999445632,45.16106269625657,45.51378860914,34.74870751758624,18.284964133339585,59.701492537313435,56.096840862119876,43.41245818065955,27.291008330939384,16.395831815200758,44.74971380996982,60.058435234282,83.52758352758352,18.436736268919095,84.52894552021672,31.904802966284382,43.883285857263836,57.19575495090422,31.438067007994253,43.893969775517185
"People, participation, equity",disparit*,0.0,0.0,0.0,2.5290844714213456,3.1841339155749635,0.9594166746618056,6.734006734006734,1.6465422612513723,1.2234660794029486,0.0,3.5503604981428887,1.4602803738317756,2.2983222247759136,0.0,3.091269739045313,4.343812781669111,2.387774594078319,1.287056501780428,3.965754543121749,2.582866982350409,2.978258711406731,1.0777023386140747,0.0,2.1909004600890967,0.0,4.48581361444432,3.9597687495050287,1.7641040115725222,7.240830005999545,5.085176709890669,20.16034507009236,7.036247334754797,0.9841551028442083,4.381073761350964,14.363688595231256,18.581942723894194,33.30211260276824,4.05800238069473,13.597513597513597,0.0,5.518210093307917,25.006467189790463,2.9255523904842557,13.224452011769763,16.16814874696847,0.8558712769599451
"People, participation, equity",equity / equitable,0.0,0.0,0.0,0.0,0.45487627365356625,0.0,0.0,1.097694840834248,0.0,0.0,0.5462093074065982,0.0,0.25536913608621264,0.48583782733323616,0.0,0.0,0.0,0.4290188339268094,0.46655935801432336,0.0,0.0,0.35923411287135826,0.0,0.0,0.0,0.0,0.0,0.35282080231450447,0.4137617146285454,0.0,0.0,0.0,0.0,0.7965588657001752,0.0,1.821759090577862,1.0406910188365075,1.0821339681852613,2.913752913752914,0.42876130857951383,9.531453797531855,2.58687591618522,5.8511047809685115,5.951003405296393,3.5929219437707713,0.9781386022399374
"People, participation, equity",diverse / diversity,0.0,4.623208506703652,0.0,7.587253414264037,2.7292576419213974,11.513000095941667,1.6835016835016836,5.488474204171241,8.564262555820639,4.249893752656184,4.642779112956085,2.920560747663551,4.596644449551827,0.9716756546664723,1.5456348695226565,3.2578595862518323,1.1938872970391594,4.719207173194904,6.99839037021485,2.582866982350409,0.9927529038022436,4.310809354456299,3.6101083032490973,1.4606003067260642,1.3994821915891122,2.8036335090277,2.3758612497030174,2.469745616201531,8.068353435256636,0.0,3.281916639317361,1.0660980810234542,1.9683102056884165,5.177632627051139,2.154553289284688,4.007869999271296,0.0,2.1642679363705226,2.913752913752914,0.0,2.508277315139962,1.7245839441234803,3.0795288320886907,14.050980262505371,10.778765831312315,2.3230791803198514
"People, participation, equity",inclusi*,2.289901534234028,0.0,0.0,2.5290844714213456,2.2743813682678313,2.8782500239854167,0.0,3.2930845225027445,2.446932158805897,1.4166312508853944,1.3655232685164955,1.4602803738317756,3.319798769120764,1.4575134819997084,3.091269739045313,0.5429765977086388,0.0,3.432150671414475,1.6329577530501318,10.331467929401636,0.9927529038022436,4.310809354456299,3.6101083032490973,0.7303001533630321,5.597928766356449,4.48581361444432,0.0,3.8810288254595493,2.896332002399818,0.8475294516484448,5.15729757607014,3.6247334754797444,3.936620411376833,4.779353194201051,0.7181844297615628,7.287036362311448,1.0406910188365075,7.845471269343144,1.9425019425019425,0.8575226171590277,6.772348750877898,0.0,7.852798521826161,6.942837306179125,0.0,4.157089059519734
"People, participation, equity",racial / ethnic* / minorit*,0.0,0.0,0.0,2.5290844714213456,4.548762736535663,5.7565000479708335,21.885521885521886,4.939626783754116,4.282131277910319,0.0,4.096569805549486,1.4602803738317756,2.2983222247759136,0.0,4.121692985393751,5.4297659770863875,5.969436485195798,3.8611695053412847,4.432313901136072,7.748600947051227,5.956517422813462,2.873872902970866,7.2202166064981945,18.987803987438838,0.0,1.68218010541662,2.3758612497030174,3.8810288254595493,5.999544862113909,11.865412323078226,11.252285620516668,11.940298507462687,2.952465308532625,3.982794328500876,16.518241884515945,5.465277271733586,45.790404828806324,8.386538253435775,24.281274281274282,0.0,7.27400421390589,31.904802966284382,6.005081222572946,17.026481965153568,46.707985269020035,3.0566831319998045
