term,target_count,reference_count,target_per10k,reference_per10k,log_odds,z,g2
discussed presentation,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
discussed needs,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
estimates epidemiologic,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
group activities,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
tissue repository,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
families introduction,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
quality-of-life measures,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
treatment addition,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
asd criminal,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
understanding prevalence,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
respect listen,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
easy administers,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
inequities disparities,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
inform define,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
epigenetics modifications,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
range treatment,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
discussion participants,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
foster discussion,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
rights dignity,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
remote technology,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
efficiently needs,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
factors parental,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
ganz rbrink,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
focus coordinate,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
rapidly efficiently,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
asd nonverbal,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
research forward,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
underrepresented racial,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
factors prevention,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
autism presentation,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
autism preferentially,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
progression autism,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
identifier guid,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
samples needed,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
research cbpr,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
regarding possible,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
treat respect,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
improve public,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
recent genetic,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
factors necessary,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
shared support,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
medical symptoms,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
profiles associated,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
combination behavioral,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
participants comfortably,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
committee nvac,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
common polygenic,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
functional biological,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
developmental brain,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
number areas,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
socioeconomic resources,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
number exposure,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
panel discussed,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
speaks supported,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
multiple causes,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
addressed issues,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
administers sensitive,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
long covid,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
challenges improving,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
accessible researchers,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
collection preservation,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
post-mortem tissue,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
nimh genetic,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
presentation address,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
studies center,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
negative results,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
described work,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
skin fibroblasts,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
silencing activation,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
large asd,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
ips cell,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
practitioners educators,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
introduction question,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
boys men,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
participants panel,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
biospecimens people,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
activation genes,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
cognitive signs,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
needs focus,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
significant challenging,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
years seen,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
number samples,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
syndromic asd,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
center director,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
campaign encourage,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
measures easy,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
value emphasized,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
best people,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
core behavior,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
open mind,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
initiative including,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
cell therapy,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
making differences,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
physical distancing,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
cellular levels,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
census bureau,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
minority background,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
value iacc,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
options children,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
phases life,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
population community,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
phenotypes asd,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
context asd,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
supported simons,0,6,0.0,0.4064159531808822,-5.456027317681393,-0.5367983538315024,3.8087874802588044
disabilities programs,1,5,0.18133023863059403,0.3386799609840685,-0.5684440105688253,-0.5383596188926502,0.3714573949167831
integrated employment,1,5,0.18133023863059403,0.3386799609840685,-0.5696115626641269,-0.5391203841840175,0.3714573949167831
girls autism,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
workshop held,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
asd work,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
needs training,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
measures treatment,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
demonstrated efficacy,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
years add,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
know needs,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
aspects brain,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
human resources,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
brain autistic,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
spectrum increased,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
measures developed,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
specific treatment,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
pediatrics vanderbilt,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
collection data,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
people co-occurring,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
return investment,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
biological consequences,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
baton rouge,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
addressed question,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
exceeded recommended,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
understanding genes,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
review interventions,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
new areas,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
commonly co-occur,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
compared males,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
impairment communication,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
better assess,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
important resources,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
unique asd,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
understand interactions,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
group interventions,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
response rates,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
methods identifying,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
autism association,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
community partnerships,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
council disabilities,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
important needs,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
cost effective,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
neurotypical individuals,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
genetic influence,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
studies necessary,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
disadvantaged population,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
studies high,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
early ages,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
challenges asd,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
different genes,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
non-human primate,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
disorder additional,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
cell types,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
diagnosis assessment,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
technology allow,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
investigation earli,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
objectives plan,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
investigate differences,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
significant growth,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
asd response,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
asd resources,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
increasing evidence,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
interventions tools,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
develop services,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
autistic behavior,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
issues identified,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
child's health,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
information adults,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
abnormal behavior,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
submicroscopic deletions,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
children public,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
accessing needed,0,5,0.0,0.3386799609840685,-5.120193449367106,-0.5439448383977904,3.1739895668823372
directed medical,1,5,0.18133023863059403,0.3386799609840685,-0.5814041073022462,-0.5467417641181763,0.3714573949167831
congressionally directed,1,5,0.18133023863059403,0.3386799609840685,-0.5825952104451826,-0.5475052634100119,0.3714573949167831
individuals diagnosed,1,5,0.18133023863059403,0.3386799609840685,-0.5825952104451826,-0.5475052634100119,0.3714573949167831
activities federal,1,5,0.18133023863059403,0.3386799609840685,-0.5825952104451826,-0.5475052634100119,0.3714573949167831
report provide,1,5,0.18133023863059403,0.3386799609840685,-0.5837884948899887,-0.5482690080701298,0.3714573949167831
diagnosis children,1,5,0.18133023863059403,0.3386799609840685,-0.5873815046876416,-0.5505617087105498,0.3714573949167831
community support,1,5,0.18133023863059403,0.3386799609840685,-0.5922031417928029,-0.5536220439286835,0.3714573949167831
health health,1,5,0.18133023863059403,0.3386799609840685,-0.5922031417928029,-0.5536220439286835,0.3714573949167831
competitive employment,1,5,0.18133023863059403,0.3386799609840685,-0.5934141258955776,-0.5543877311958694,0.3714573949167831
report congress,3,12,0.543990715891782,0.8128319063617644,-0.3453274094566048,-0.5560307639255193,0.41810925766227935
social behavioral,1,5,0.18133023863059403,0.3386799609840685,-0.5970605713558683,-0.5566862317859155,0.3714573949167831
services department,1,5,0.18133023863059403,0.3386799609840685,-0.5982805748009383,-0.5574528762187249,0.3714573949167831
diagnostic treatment,1,5,0.18133023863059403,0.3386799609840685,-0.6007274075136184,-0.55898687772929,0.3714573949167831
causes autism,1,5,0.18133023863059403,0.3386799609840685,-0.6019542513611906,-0.5597542335499929,0.3714573949167831
fetal brain,1,5,0.18133023863059403,0.3386799609840685,-0.6019542513611906,-0.5597542335499929,0.3714573949167831
outcomes studies,1,5,0.18133023863059403,0.3386799609840685,-0.6031833899797672,-0.5605218252329895,0.3714573949167831
question specific,1,5,0.18133023863059403,0.3386799609840685,-0.6068846483910555,-0.5628260089901058,0.3714573949167831
technology development,1,5,0.18133023863059403,0.3386799609840685,-0.6068846483910555,-0.5628260089901058,0.3714573949167831
wit asd,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
mri methods,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
understanding factors,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
motor development,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
accessing appropriate,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
research biological,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
diagnostic approaches,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
participatory action,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
focus making,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
rare mutations,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
advances studies,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
spectrum example,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
function asd,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
recent review,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
recent work,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
inspire research,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
accelerate inspire,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
systems research,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
different levels,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
research highest,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
differences types,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
example recent,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
attention needed,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
objectives note,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
disorder currently,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
experience people,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
multiple domain,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
remains unclear,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
duplication genetic,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
leading delays,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
genomics studies,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
target interventions,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
using new,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
gastrointestinal disturbances,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
investment needed,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
stereotyped behavior,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
increase public,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
families medical,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
coordinate accelerate,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
activities section,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
strengths weakness,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
including needs,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
increasing demands,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
trials demonstrated,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
increasing recognition,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
necessary infrastructure,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
interventions recent,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
repository genomics,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
animal studies,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
samples nimh,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
growing body,0,6,0.0,0.4064159531808822,-5.30214546822941,-0.5633800925448437,3.8087874802588044
educational services,1,5,0.18133023863059403,0.3386799609840685,-0.6081230401972295,-0.5635945376260513,0.3714573949167831
identify new,1,5,0.18133023863059403,0.3386799609840685,-0.6093637640010083,-0.564363298845425,0.3714573949167831
brain growth,1,5,0.18133023863059403,0.3386799609840685,-0.6093637640010083,-0.564363298845425,0.3714573949167831
early intensive,1,5,0.18133023863059403,0.3386799609840685,-0.6093637640010083,-0.564363298845425,0.3714573949167831
outcomes autism,1,5,0.18133023863059403,0.3386799609840685,-0.6106068273533669,-0.5651322919738391,0.3714573949167831
model autism,1,5,0.18133023863059403,0.3386799609840685,-0.6118522378410152,-0.5659015163305894,0.3714573949167831
brain bank,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
needed research,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
families participate,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
types data,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
recent progress,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
needs greater,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
meta-analysis studies,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
highlights iacc,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
strengths challenges,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
asd previous,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
treatment lead,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
verbal individuals,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
studies brain,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
children needs,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
health organizations,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
conditions intellectual,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
tissue research,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
group convened,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
minority community,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
held workshop,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
years progress,0,5,0.0,0.3386799609840685,-4.986984440082573,-0.5662820638676035,3.1739895668823372
