term,target_count,reference_count,target_per10k,reference_per10k,log_odds,z,g2
waking,8,1,1.4506156049973709,0.0677323218639935,3.0376975324321744,2.8868206859629413,15.189839240866508
avoidance,8,1,1.4506156049973709,0.0677323218639935,3.0376975324321744,2.8868206859629413,15.189839240866508
uneven,8,1,1.4506156049973709,0.0677323218639935,3.039084805568459,2.886070924417926,15.189839240866508
substitute,8,1,1.4506156049973709,0.0677323218639935,3.039084805568459,2.886070924417926,15.189839240866508
neurophysiologic,8,1,1.4506156049973709,0.0677323218639935,3.0404745664987995,2.8853195956258624,15.189839240866508
tolerability,8,1,1.4506156049973709,0.0677323218639935,3.0404745664987995,2.8853195956258624,15.189839240866508
exertion,8,1,1.4506156049973709,0.0677323218639935,3.0404745664987995,2.8853195956258624,15.189839240866508
gxe,8,1,1.4506156049973709,0.0677323218639935,3.0404745664987995,2.8853195956258624,15.189839240866508
generate,10,6,1.8132695062467135,0.406393931183961,1.4801046686523556,2.8796222768663857,8.681194525299333
distance,10,6,1.8132695062467135,0.406393931183961,1.4814842106302617,2.8780579038135,8.681194525299333
duplicative,10,6,1.8132695062467135,0.406393931183961,1.4816971297281807,2.8778171818446863,8.681194525299333
incentives,10,6,1.8132695062467135,0.406393931183961,1.4819102313341617,2.8775764467195946,8.681194525299333
microglial,10,6,1.8132695062467135,0.406393931183961,1.4826575276687368,2.876733769977195,8.681194525299333
diagnostic,117,225,21.215253223086545,15.239772419398538,0.32546245881043934,2.868643166692212,8.106271186038583
advise,12,9,2.175923407496056,0.6095908967759415,1.2600140235822348,2.8643049404424876,8.281922323436667
devices,17,17,3.082558160619413,1.1514494716878896,0.9737083610244603,2.8502676182985827,7.929555030487478
integration,36,52,6.527770222488169,3.522080736927662,0.609550346354248,2.825304972418435,7.693076688362968
account,26,33,4.714500716241456,2.2351666215117856,0.7371433144546451,2.8218825384180843,7.699410304116313
testing,44,68,7.978385827485539,4.605797886751558,0.5419132214382598,2.8125476650877417,7.670125763506061
infectious,9,5,1.6319425556220422,0.3386616093199675,1.557438800515131,2.802845370046717,8.363001297722601
positioned,9,5,1.6319425556220422,0.3386616093199675,1.559143202952157,2.8013700830258843,8.363001297722601
expenditures,7,2,1.2692886543726996,0.135464643727987,2.167882137176104,2.7995861566418387,9.964628853017395
assessed,11,8,1.9945964568713848,0.541858574911948,1.285536199602685,2.796609960338629,7.8611090451754
return,13,11,2.357250358120728,0.7450555405039285,1.1398763739564455,2.789612050724194,7.733669598423045
pathology,13,11,2.357250358120728,0.7450555405039285,1.140010579739391,2.7888034774402404,7.733669598423045
employers,7,2,1.2692886543726996,0.135464643727987,2.1971729519948724,2.788155137174579,9.964628853017395
retain,7,2,1.2692886543726996,0.135464643727987,2.211027374423926,2.782766234047248,9.964628853017395
solely,7,2,1.2692886543726996,0.135464643727987,2.2127136577471607,2.782110943990251,9.964628853017395
hiring,7,2,1.2692886543726996,0.135464643727987,2.214970095789086,2.7812342796559837,9.964628853017395
circumstances,7,2,1.2692886543726996,0.135464643727987,2.216668503692775,2.780574556318798,9.964628853017395
staffing,7,2,1.2692886543726996,0.135464643727987,2.217235802877113,2.780354222119927,9.964628853017395
adherence,7,2,1.2692886543726996,0.135464643727987,2.2178036853163903,2.780133673895518,9.964628853017395
automatically,7,2,1.2692886543726996,0.135464643727987,2.218372152002244,2.779912911154141,9.964628853017395
sponsors,7,2,1.2692886543726996,0.135464643727987,2.218941203928738,2.7796919334030066,9.964628853017395
epileptic,7,2,1.2692886543726996,0.135464643727987,2.21951084209236,2.779470740147952,9.964628853017395
intellectually,7,2,1.2692886543726996,0.135464643727987,2.221223284007431,2.778805862396934,9.964628853017395
adapted,16,16,2.9012312099947417,1.083717149823896,0.9736969519645893,2.763332235376474,7.463110616929393
statement,20,23,3.626539012493427,1.5578434028718504,0.8353272447906885,2.74567618214803,7.28381254992947
medicaid,53,88,9.610328383107582,5.960444324031428,0.47361702802772054,2.7438721488412496,7.197929897042151
generating,7,1,1.2692886543726996,0.0677323218639935,2.9031088789724073,2.738974772455451,12.836239553046205
temperature,7,1,1.2692886543726996,0.0677323218639935,2.9058235123000156,2.737657592814599,12.836239553046205
pass,7,1,1.2692886543726996,0.0677323218639935,2.9058235123000156,2.737657592814599,12.836239553046205
burnout,7,1,1.2692886543726996,0.0677323218639935,2.9058235123000156,2.737657592814599,12.836239553046205
framed,7,1,1.2692886543726996,0.0677323218639935,2.9071845380457475,2.736996875065951,12.836239553046205
logic,7,1,1.2692886543726996,0.0677323218639935,2.908548047214232,2.7363347321331775,12.836239553046205
blocking,7,1,1.2692886543726996,0.0677323218639935,2.908548047214232,2.7363347321331775,12.836239553046205
shift,14,13,2.538577308745399,0.8805201842319155,1.0473479204670824,2.727369328891224,7.318783357257601
customized,8,4,1.4506156049973709,0.270929287455974,1.6582086752525385,2.72734851180759,8.096811835683514
perform,8,4,1.4506156049973709,0.270929287455974,1.6603805961348446,2.725942120289035,8.096811835683514
advancement,14,13,2.538577308745399,0.8805201842319155,1.0474443478855022,2.725830123381667,7.318783357257601
reproductive,8,4,1.4506156049973709,0.270929287455974,1.6605787538711567,2.7258141930814412,8.096811835683514
resilience,17,18,3.082558160619413,1.219181793551883,0.9168053960300337,2.7171001306177773,7.206614289384067
agreement,12,10,2.175923407496056,0.677323218639935,1.1538324098454122,2.7110199269661317,7.28243453078948
confirmed,12,10,2.175923407496056,0.677323218639935,1.154544712973335,2.7072853928680267,7.28243453078948
commitment,12,10,2.175923407496056,0.677323218639935,1.1550227319298845,2.7047931697126475,7.28243453078948
authorization,10,7,1.8132695062467135,0.4741262530479545,1.3275767187589889,2.704792735524324,7.451186698004692
excluded,10,7,1.8132695062467135,0.4741262530479545,1.3284649978899985,2.703070827556924,7.451186698004692
conditions,211,449,38.259986581805656,30.411812516933082,0.22454806694896057,2.7018057073946564,7.347331037395897
reflect,34,50,6.165116321238826,3.386616093199675,0.5911611719739529,2.6704739273441507,6.9011734746601086
assigned,16,17,2.9012312099947417,1.1514494716878896,0.9148796232825305,2.6667336187956985,6.741902228468534
deliverable,78,0,14.143502148724364,0.0,7.366775355772279,2.6628665804673064,203.13187696556722
electrical,7,3,1.2692886543726996,0.2031969655919805,1.8136022459795154,2.642181317033292,7.916832697863287
speech-generating,7,3,1.2692886543726996,0.2031969655919805,1.8157229527026164,2.6411871538258156,7.916832697863287
publicly,13,12,2.357250358120728,0.812787862367922,1.0531370793628767,2.6402703351884793,6.855304107968237
suspected,13,12,2.357250358120728,0.812787862367922,1.0531778650225156,2.639692656190849,6.855304107968237
translate,13,12,2.357250358120728,0.812787862367922,1.0533414288794454,2.6373807037515515,6.855304107968237
competitive,11,9,1.9945964568713848,0.6095908967759415,1.1707991161956528,2.6283701696158075,6.834255339421054
rural,20,24,3.626539012493427,1.625575724735844,0.7926236685761969,2.6269260272965957,6.686962941635331
balance,11,9,1.9945964568713848,0.6095908967759415,1.171335794521264,2.625954759929171,6.834255339421054
weight,11,9,1.9945964568713848,0.6095908967759415,1.1718754157229299,2.6235374322517724,6.834255339421054
caregiving,9,6,1.6319425556220422,0.406393931183961,1.3766061842559072,2.62044518315913,7.056613303185177
strain,9,6,1.6319425556220422,0.406393931183961,1.3769610246011652,2.619905321440887,7.056613303185177
build,30,43,5.439808518740141,2.9124898401517205,0.6165587615812473,2.602389123921207,6.551086453424368
nidcd,6,1,1.087961703748028,0.0677323218639935,2.709720375691436,2.5838596593174645,10.518678844219579
statute,6,1,1.087961703748028,0.0677323218639935,2.7286419497648815,2.5758698861022893,10.518678844219579
proposes,6,1,1.087961703748028,0.0677323218639935,2.7402437273156135,2.5709510029119578,10.518678844219579
ncbddd,6,1,1.087961703748028,0.0677323218639935,2.7428479492236466,2.569844786621524,10.518678844219579
diarrhea,6,1,1.087961703748028,0.0677323218639935,2.7441536581178276,2.5692898620362823,10.518678844219579
route,6,1,1.087961703748028,0.0677323218639935,2.748085269769774,2.5676177699373532,10.518678844219579
prolonged,6,1,1.087961703748028,0.0677323218639935,2.7520387737456176,2.565934607313467,10.518678844219579
disclosure,6,1,1.087961703748028,0.0677323218639935,2.7520387737456176,2.565934607313467,10.518678844219579
aggregate,6,1,1.087961703748028,0.0677323218639935,2.7533615103538054,2.5653710721220286,10.518678844219579
convert,6,1,1.087961703748028,0.0677323218639935,2.75468671127382,2.5648062889149563,10.518678844219579
stratified,6,1,1.087961703748028,0.0677323218639935,2.75468671127382,2.5648062889149563,10.518678844219579
risen,6,1,1.087961703748028,0.0677323218639935,2.7560143845655958,2.5642402531454014,10.518678844219579
pots,6,1,1.087961703748028,0.0677323218639935,2.7560143845655958,2.5642402531454014,10.518678844219579
recurring,6,1,1.087961703748028,0.0677323218639935,2.7560143845655958,2.5642402531454014,10.518678844219579
merely,6,1,1.087961703748028,0.0677323218639935,2.7560143845655958,2.5642402531454014,10.518678844219579
condition-specific,6,1,1.087961703748028,0.0677323218639935,2.7560143845655958,2.5642402531454014,10.518678844219579
pharmacogenomic,6,1,1.087961703748028,0.0677323218639935,2.7560143845655958,2.5642402531454014,10.518678844219579
day,12,11,2.175923407496056,0.7450555405039285,1.0598702356872085,2.550866012925448,6.39234099040371
common,67,121,12.14890569185298,8.195610945543214,0.3869315494096641,2.550807832106061,6.4011934641200625
workplace,12,11,2.175923407496056,0.7450555405039285,1.05993027074231,2.550119211973138,6.39234099040371
tax,6,2,1.087961703748028,0.135464643727987,2.063151255196713,2.5412332306770984,7.897723289262354
supplementation,8,5,1.4506156049973709,0.3386616093199675,1.4360043595728467,2.5410943703566065,6.684690674883426
governing,6,2,1.087961703748028,0.135464643727987,2.0652712182645825,2.540463762028848,7.897723289262354
cognition,15,16,2.7199042593700704,1.083717149823896,0.9096151777928299,2.5403119645237116,6.2774138065342395
entitlement,6,2,1.087961703748028,0.135464643727987,2.0663345989785746,2.540078105137678,7.897723289262354
preclinical,6,2,1.087961703748028,0.135464643727987,2.0668671425747185,2.5398850446933214,7.897723289262354
causality,6,2,1.087961703748028,0.135464643727987,2.067400256315489,2.5396918290630786,7.897723289262354
neurotransmission,6,2,1.087961703748028,0.135464643727987,2.0679339411928357,2.539498457855464,7.897723289262354
insomnia,8,5,1.4506156049973709,0.3386616093199675,1.4405019117833824,2.5358725245982576,6.684690674883426
aggression,19,23,3.4452120618687556,1.5578434028718504,0.783707101616236,2.535078085863718,6.237909997046103
geography,8,5,1.4506156049973709,0.3386616093199675,1.4414601433182046,2.5347723943203233,6.684690674883426
pointing,8,5,1.4506156049973709,0.3386616093199675,1.441580204014409,2.5346348585116085,6.684690674883426
modules,10,8,1.8132695062467135,0.541858574911948,1.19407415167065,2.5330282769150285,6.390157994663083
wait,10,8,1.8132695062467135,0.541858574911948,1.195461755430756,2.527894901044369,6.390157994663083
methodological,10,8,1.8132695062467135,0.541858574911948,1.1959014928403953,2.5262797690362997,6.390157994663083
suicidality,10,8,1.8132695062467135,0.541858574911948,1.1959014928403953,2.5262797690362997,6.390157994663083
individualized,21,27,3.807865963118098,1.8287726903278245,0.7248706807905245,2.503930183656608,6.038201770651122
supported,75,140,13.59952129685035,9.482525060959091,0.355416824036638,2.496520307413398,6.096818139885645
second,17,20,3.082558160619413,1.35464643727987,0.8137387219877219,2.4866330802348346,5.918517321680088
mechanisms,88,169,15.956771654971078,11.4467623950149,0.32549631764669407,2.4849682842701495,6.143895841617017
methods,91,176,16.500752506845092,11.920888648062856,0.3193105426319969,2.483741656220942,6.104183958377305
covered,24,33,4.351846814992112,2.2351666215117856,0.6579490307990676,2.463264338271455,5.8580383656530355
complex,51,88,9.247674481858239,5.960444324031428,0.4313741313231727,2.4587069969207307,5.951227608925841
missing,11,10,1.9945964568713848,0.677323218639935,1.068446502097201,2.4519474726974155,5.930041667931871
overlapping,7,4,1.2692886543726996,0.270929287455974,1.529962716866585,2.448867703369491,6.348298016036494
replace,7,4,1.2692886543726996,0.270929287455974,1.5311626042326303,2.4478821926535823,6.348298016036494
criteria,35,55,6.346443271863497,3.7252777025196426,0.5263772154078836,2.4476694274065665,5.776999831428057
consolidated,57,0,10.335636185606267,0.0,7.170888604284273,2.443375952244665,148.4425254748376
written,9,7,1.6319425556220422,0.4741262530479545,1.2222074253178175,2.4388476904553116,5.951686983522188
transfer,9,7,1.6319425556220422,0.4741262530479545,1.223366496984184,2.435370188028771,5.951686983522188
metrics,9,7,1.6319425556220422,0.4741262530479545,1.2234677998842756,2.4350676120078036,5.951686983522188
job,19,24,3.4452120618687556,1.625575724735844,0.7429012836465763,2.4342303202336284,5.68757621006916
dysautonomia,9,7,1.6319425556220422,0.4741262530479545,1.2241282892260106,2.433100147769393,5.951686983522188
accountable,64,0,11.604924839978967,0.0,7.358469815271385,2.4190867802155904,166.6723093050808
treat,21,28,3.807865963118098,1.896505012191818,0.6880674233900912,2.3922786090517345,5.538149711450876
absence,12,12,2.175923407496056,0.812787862367922,0.9736521246311405,2.391364914038477,5.597332962697045
stabilization,62,0,11.242270938729623,0.0,7.356993210091161,2.3822264358741996,161.46379963929704
iep,5,1,0.9066347531233567,0.0677323218639935,2.536859806316624,2.374711284838738,8.249317960969762
automated,5,1,0.9066347531233567,0.0677323218639935,2.541698803242266,2.372967015154204,8.249317960969762
ends,5,1,0.9066347531233567,0.0677323218639935,2.5564337432457,2.367643014505679,8.249317960969762
concentrated,5,1,0.9066347531233567,0.0677323218639935,2.5564337432457,2.367643014505679,8.249317960969762
abdominal,5,1,0.9066347531233567,0.0677323218639935,2.5589219674727985,2.3667420754291353,8.249317960969762
congressional,5,1,0.9066347531233567,0.0677323218639935,2.5589219674727985,2.3667420754291353,8.249317960969762
compile,5,1,0.9066347531233567,0.0677323218639935,2.5664433926209718,2.3640153324074857,8.249317960969762
magnitude,5,1,0.9066347531233567,0.0677323218639935,2.5677053211476437,2.3635573455358045,8.249317960969762
generalization,5,1,0.9066347531233567,0.0677323218639935,2.570236412492809,2.3626383111252705,8.249317960969762
cure,6,3,1.087961703748028,0.2031969655919805,1.6582451941094085,2.361874777182425,6.0726088767626365
cutoff,5,1,0.9066347531233567,0.0677323218639935,2.5727772025302613,2.361715169387377,8.249317960969762
dispute,5,1,0.9066347531233567,0.0677323218639935,2.5727772025302613,2.361715169387377,8.249317960969762
defining,6,3,1.087961703748028,0.2031969655919805,1.6587705252446696,2.3615796546945504,6.0726088767626365
developmental-behavioral,6,3,1.087961703748028,0.2031969655919805,1.6590335050397673,2.3614320654128824,6.0726088767626365
operations,6,3,1.087961703748028,0.2031969655919805,1.6590335050397673,2.3614320654128824,6.0726088767626365
stabilize,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
permeability,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
uniformly,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
population-wide,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
uniform,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
anesthesia,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
dsp,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
tele-mentoring,5,1,0.9066347531233567,0.0677323218639935,2.574051254565891,2.3612520482823336,8.249317960969762
meaning,6,3,1.087961703748028,0.2031969655919805,1.6595600943844158,2.361136830576357,6.0726088767626365
chemokine,5,1,0.9066347531233567,0.0677323218639935,2.5753277553606164,2.360787888319538,8.249317960969762
sleep-onset,5,1,0.9066347531233567,0.0677323218639935,2.5753277553606164,2.360787888319538,8.249317960969762
flexibility,6,3,1.087961703748028,0.2031969655919805,1.6611449192552215,2.3602506730127524,6.0726088767626365
rising,6,3,1.087961703748028,0.2031969655919805,1.6616748868206876,2.3599551350698444,6.0726088767626365
benchmark,6,3,1.087961703748028,0.2031969655919805,1.6619401891537073,2.35980733739985,6.0726088767626365
incremental,6,3,1.087961703748028,0.2031969655919805,1.6619401891537073,2.35980733739985,6.0726088767626365
interim,6,3,1.087961703748028,0.2031969655919805,1.6632698969289894,2.3590680604315057,6.0726088767626365
prospectively,6,3,1.087961703748028,0.2031969655919805,1.6638032765285775,2.358772214188375,6.0726088767626365
innate,6,3,1.087961703748028,0.2031969655919805,1.6640702880741127,2.358624261875157,6.0726088767626365
harmonize,6,3,1.087961703748028,0.2031969655919805,1.664337514474667,2.3584762900453637,6.0726088767626365
electrophysiology,6,3,1.087961703748028,0.2031969655919805,1.664337514474667,2.3584762900453637,6.0726088767626365
csf,6,3,1.087961703748028,0.2031969655919805,1.664337514474667,2.3584762900453637,6.0726088767626365
apprenticeship,10,9,1.8132695062467135,0.6095908967759415,1.0781778844665624,2.3557896874304363,5.468616098680824
aac,29,44,5.258481568115469,2.980222162015714,0.559489789469251,2.3470115661669912,5.358402998085257
stress,31,48,5.621135469364812,3.251151449471688,0.5390688366375658,2.346780723304434,5.371001394582802
epidemiology,17,21,3.082558160619413,1.4223787591438635,0.7634884444443593,2.3464545801347603,5.345324463277471
significance,8,6,1.4506156049973709,0.406393931183961,1.2589661323670196,2.340939195914887,5.521281548957782
positions,8,6,1.4506156049973709,0.406393931183961,1.2598294857825074,2.3389120534945946,5.521281548957782
distinguishing,8,6,1.4506156049973709,0.406393931183961,1.2602965518802165,2.3378199858937885,5.521281548957782
diet,19,25,3.4452120618687556,1.6933080465998376,0.7009368563363454,2.310302054067149,5.17408406452317
observation,21,29,3.807865963118098,1.9642373340558115,0.6532647683724893,2.2884747743910068,5.0687222557877405
modify,5,2,0.9066347531233567,0.135464643727987,1.8807728973422524,2.2621846541142783,5.915056530077798
attributable,5,2,0.9066347531233567,0.135464643727987,1.8817229153840067,2.261834580250213,5.915056530077798
reasonable,5,2,0.9066347531233567,0.135464643727987,1.882675060779702,2.261484148657938,5.915056530077798
pressure,5,2,0.9066347531233567,0.135464643727987,1.8841072842675963,2.2609578260599865,5.915056530077798
turnover,5,2,0.9066347531233567,0.135464643727987,1.8850647813219101,2.260606491186678,5.915056530077798
respiratory,5,2,0.9066347531233567,0.135464643727987,1.8850647813219101,2.260606491186678,5.915056530077798
transparent,5,2,0.9066347531233567,0.135464643727987,1.8850647813219101,2.260606491186678,5.915056530077798
confined,5,2,0.9066347531233567,0.135464643727987,1.8860244324492772,2.2602547913810436,5.915056530077798
realworld,5,2,0.9066347531233567,0.135464643727987,1.8860244324492772,2.2602547913810436,5.915056530077798
caregiver-reported,5,2,0.9066347531233567,0.135464643727987,1.8865050682014495,2.2600788039762887,5.915056530077798
charter,5,2,0.9066347531233567,0.135464643727987,1.8865050682014495,2.2600788039762887,5.915056530077798
institutional,9,8,1.6319425556220422,0.541858574911948,1.0900558189364506,2.256374572131559,5.008373280292809
scores,7,5,1.2692886543726996,0.3386616093199675,1.299966862534303,2.2555155589619966,5.103036960976498
milestones,12,13,2.175923407496056,0.8805201842319155,0.8944133571607136,2.245658910032194,4.885827577982324
specified,7,5,1.2692886543726996,0.3386616093199675,1.3059787320315515,2.244619881315145,5.103036960976498
sustain,7,5,1.2692886543726996,0.3386616093199675,1.3076986995728568,2.241569290265949,5.103036960976498
cross-agency,7,5,1.2692886543726996,0.3386616093199675,1.3078807949262625,2.2412480177962055,5.103036960976498
strengthen,17,22,3.082558160619413,1.490111081007857,0.7185395477738101,2.23709351414434,4.814768070658486
contents,13,15,2.357250358120728,1.0159848279599024,0.8321557727728379,2.20856384293999,4.70372412843909
characterization,13,15,2.357250358120728,1.0159848279599024,0.8314057141807325,2.2007152841840694,4.70372412843909
aim,10,10,1.8132695062467135,0.677323218639935,0.9736313514723633,2.1977626343172383,4.664444135580871
map,10,10,1.8132695062467135,0.677323218639935,0.9736299365174528,2.1839515593379195,4.664444135580871
recurrence,10,10,1.8132695062467135,0.677323218639935,0.9736298111419153,2.182723582372763,4.664444135580871
contributing,22,32,3.9891929137427695,2.167434299647792,0.6016470017863247,2.180415945450878,4.60920071461967
materials,24,36,4.351846814992112,2.438363587103766,0.5718442919571745,2.1802248261134,4.592734852909823
recommends,15,19,2.7199042593700704,1.2869141154158765,0.7410211518810463,2.1629604739642647,4.462281816084008
dietary,8,7,1.4506156049973709,0.4741262530479545,1.1044887181830525,2.1557646222404903,4.549787504062422
transition-age,6,4,1.087961703748028,0.270929287455974,1.3703708779351587,2.1473363987192764,4.704408868790119
coaching,8,7,1.4506156049973709,0.4741262530479545,1.1060583814474967,2.1459153840719596,4.549787504062422
travel,8,7,1.4506156049973709,0.4741262530479545,1.1063141771101002,2.144328510240891,4.549787504062422
integrate,15,19,2.7199042593700704,1.2869141154158765,0.738555567042356,2.144233890620349,4.462281816084008
inflammation,8,7,1.4506156049973709,0.4741262530479545,1.1063426600215518,2.1441521229142833,4.549787504062422
weakness,8,7,1.4506156049973709,0.4741262530479545,1.106656783168141,2.1422109632525848,4.549787504062422
suited,8,7,1.4506156049973709,0.4741262530479545,1.106656783168141,2.1422109632525848,4.549787504062422
connected,6,4,1.087961703748028,0.270929287455974,1.3763888416126253,2.139742478023684,4.704408868790119
microbiota,6,4,1.087961703748028,0.270929287455974,1.3763888416126253,2.139742478023684,4.704408868790119
night,6,4,1.087961703748028,0.270929287455974,1.376787752355014,2.139246683334769,4.704408868790119
fail,6,4,1.087961703748028,0.270929287455974,1.3769209006691234,2.139081403768778,4.704408868790119
chosen,6,4,1.087961703748028,0.270929287455974,1.3771874649412172,2.138750822631422,4.704408868790119
housing,75,148,13.59952129685035,10.024383635871038,0.3002195819642921,2.1290517941721063,4.465741290388397
rsa,12,0,2.175923407496056,0.0,5.31471157870055,2.101240840118837,31.25105799470265
produced,12,14,2.175923407496056,0.948252506095909,0.8207286730956689,2.0947658412438575,4.248299082408558
supplements,21,31,3.807865963118098,2.0997019777837984,0.5873723829918802,2.0871511873692548,4.215281210809424
linkage,27,43,4.8958276668661265,2.9124898401517205,0.5107631061825959,2.085912547276852,4.259414340008014
platform,20,29,3.626539012493427,1.9642373340558115,0.6039136779574097,2.0830081774707385,4.227727308644917
launch,22,33,3.9891929137427695,2.2351666215117856,0.5708517487505569,2.0811223134614463,4.210006948500686
cdmrp,33,0,5.983789370614154,0.0,6.858279808697582,2.078461720843897,85.94040948543228
real,9,9,1.6319425556220422,0.6095908967759415,0.9736187801830916,2.0718361455959458,4.197999722022784
cytokine,9,9,1.6319425556220422,0.6095908967759415,0.9736187264520417,2.07128149790055,4.197999722022784
oxidative,9,9,1.6319425556220422,0.6095908967759415,0.9736186906313442,2.0709116503105087,4.197999722022784
warranted,9,9,1.6319425556220422,0.6095908967759415,0.9736186010796146,2.0699867424683545,4.197999722022784
required,32,54,5.802462419989483,3.657545380655649,0.4556538603563407,2.053555207122338,4.083822861984162
impairment,32,54,5.802462419989483,3.657545380655649,0.45506809099385315,2.0496559769483107,4.083822861984162
odep,5,3,0.9066347531233567,0.2031969655919805,1.474075437011635,2.0409494571014046,4.340597262649666
synthesis,5,3,0.9066347531233567,0.2031969655919805,1.4784529948069203,2.037380707708802,4.340597262649666
alzheimer's,5,3,0.9066347531233567,0.2031969655919805,1.4797181283602328,2.036360326092066,4.340597262649666
errors,5,3,0.9066347531233567,0.2031969655919805,1.4799296138806017,2.0361902302647157,4.340597262649666
frame,5,3,0.9066347531233567,0.2031969655919805,1.4805651550275627,2.0356798873538704,4.340597262649666
flexible,5,3,0.9066347531233567,0.2031969655919805,1.4814150827688355,2.0349993004520326,4.340597262649666
persistent,5,3,0.9066347531233567,0.2031969655919805,1.4814150827688355,2.0349993004520326,4.340597262649666
rarely,5,3,0.9066347531233567,0.2031969655919805,1.4814150827688355,2.0349993004520326,4.340597262649666
axis,5,3,0.9066347531233567,0.2031969655919805,1.481628019780187,2.0348291305043937,4.340597262649666
integrity,5,3,0.9066347531233567,0.2031969655919805,1.481628019780187,2.0348291305043937,4.340597262649666
safeguards,5,3,0.9066347531233567,0.2031969655919805,1.481841139299597,2.0346589512485864,4.340597262649666
paired,5,3,0.9066347531233567,0.2031969655919805,1.4820544415666372,2.034488762674898,4.340597262649666
predictable,5,3,0.9066347531233567,0.2031969655919805,1.4824815953040265,2.034148357534811,4.340597262649666
moves,5,3,0.9066347531233567,0.2031969655919805,1.4824815953040265,2.034148357534811,4.340597262649666
safely,7,6,1.2692886543726996,0.406393931183961,1.126988154241726,2.030775834987928,4.093626071190187
precisely,7,6,1.2692886543726996,0.406393931183961,1.127178748590815,2.0298480524503435,4.093626071190187
assume,7,6,1.2692886543726996,0.406393931183961,1.1272551194072147,2.02947683051797,4.093626071190187
iii,10,11,1.8132695062467135,0.7450555405039285,0.8792443853618046,2.0222461699545957,3.960565137945961
work,111,235,20.127291519338517,15.917095638038472,0.23011795481003894,2.007930323036547,4.030451633052685
output,17,0,3.082558160619413,0.0,6.0073952662409855,1.9993712286731997,44.27233215916209
present,34,59,6.165116321238826,3.9962069899756165,0.4267497270912015,1.9903070136258816,3.8750125180453097
convene,11,13,1.9945964568713848,0.8805201842319155,0.8076513559828395,1.9779017197577358,3.7947165384512305
fit,8,8,1.4506156049973709,0.541858574911948,0.9736086629001885,1.9646406742109397,3.7315553084646966
initiated,12,15,2.175923407496056,1.0159848279599024,0.7529659075230377,1.9552073678289752,3.676807402036898
continuum,8,8,1.4506156049973709,0.541858574911948,0.9736075345747448,1.9523211076333826,3.7315553084646966
regulated,8,8,1.4506156049973709,0.541858574911948,0.9736075345747448,1.9523211076333826,3.7315553084646966
true,12,15,2.175923407496056,1.0159848279599024,0.751693750528954,1.946214591525271,3.676807402036898
consequences,12,15,2.175923407496056,1.0159848279599024,0.75148029299773,1.9447122701952768,3.676807402036898
assistance,23,37,4.17051986436744,2.5060959089677595,0.5092173359073389,1.9418757978597365,3.503970365796114
approximately,26,43,4.714500716241456,2.9124898401517205,0.4777607314728014,1.9381047900170838,3.5836249724878897
dashboard,42,0,7.615731926236196,0.0,7.403811102242025,1.927182638699211,109.37870298145927
workplans,42,0,7.615731926236196,0.0,7.403811102242025,1.927182638699211,109.37870298145927
limited,61,120,11.060943988104952,8.12787862367922,0.30162267250331176,1.9253915572918592,3.7016455337288967
congress,22,35,3.9891929137427695,2.3706312652397727,0.517966813765744,1.922861034804693,3.4832346442169886
investigation,27,45,4.8958276668661265,3.0479544838797077,0.46551599534337296,1.9176916332619738,3.614797824100677
distributed,6,5,1.087961703748028,0.3386616093199675,1.1536796245509588,1.9171508370781545,3.64121726539474
systematically,6,5,1.087961703748028,0.3386616093199675,1.1544709936311062,1.9142176265479598,3.64121726539474
receptive,6,5,1.087961703748028,0.3386616093199675,1.154523999778652,1.91402193766286,3.64121726539474
acquired,6,5,1.087961703748028,0.3386616093199675,1.15463010564617,1.9136305067577386,3.64121726539474
suitable,6,5,1.087961703748028,0.3386616093199675,1.1551625136286088,1.9116722885761723,3.64121726539474
intentional,6,5,1.087961703748028,0.3386616093199675,1.1552159272983644,1.9114763691684211,3.64121726539474
savings,6,5,1.087961703748028,0.3386616093199675,1.1552159272983644,1.9114763691684211,3.64121726539474
flags,6,5,1.087961703748028,0.3386616093199675,1.1552693725109382,1.9112804320023684,3.64121726539474
point,24,39,4.351846814992112,2.6415605526957466,0.4919035772475402,1.9039197523396385,3.5278865322192576
advanced,15,21,2.7199042593700704,1.4223787591438635,0.6391617946113062,1.8964872390778669,3.492251703014057
operational,38,0,6.890424123737511,0.0,7.327881236187212,1.8844546442851737,98.96168364989173
compact,39,0,7.071751074362182,0.0,7.403757580563496,1.8570662335115302,101.56593848278361
clarification,10,12,1.8132695062467135,0.812787862367922,0.7919654361811386,1.8530822144605341,3.3434814708176654
comparative-effectiveness,38,0,6.890424123737511,0.0,7.403739740641314,1.8330986676157328,98.96168364989173
